"""sitename"""	"""siteengname"""	SO2 Average 	Maximum	X	Y	Xtwd	Ytwd	Months 
??	Dali	2	4.8	120.6784444	24.09961111	217309.5348	2666092.325	13
??	Zhongming	2.25	7.5	120.641092	24.151958	213526.9718	2671898.973	13
??	Xitun	2.11	9.9	120.616917	24.162197	211073.3337	2673039.462	13
??	Changhua	2.02	5.6	120.541519	24.066	203376.8957	2662408.563	13
??	Xianxi	2.35	9.9	120.469061	24.131672	196036.0031	2669707.797	13
??	Erlin	3.29	10.2	120.409653	23.925175	189901.7565	2646862.1	13
??	Nantou	2.12	10.8	120.685306	23.913	217960.9325	2645423.87	13
??	Douliu	1.56	17.3	120.544994	23.711853	203604.1387	2623186.376	13
??	Lunbei	1.88	6	120.348742	23.757547	183615.4515	2628324.597	13
??	Xingang	2.35	5.9	120.345531	23.554839	183185.239	2605876.77	13
??	Puzi	1.54	4.8	120.2478	23.46538	173155.6228	2596018.432	13
??	Taixi	2.26	19.4	120.1993333	23.702175	168350.7048	2622269.861	13
??	Chiayi	3.84	11.8	120.4412515	23.46477865	192918.7784	2595861.802	13
??	Xinying	2.91	10.9	120.31725	23.305633	180167.1651	2578292.065	13
??	Shanhua			120.2974053	23.11337642	178034.4504	2557010.964	13
??	Annan	2.79	6.9	120.2175	23.048197	169810.9055	2549834.555	13
??	Tainan	1.78	10.1	120.22085	22.99123	170120.6725	2543524.177	13
??	Meinong	2.16	7.3	120.530542	22.883583	201833.2379	2531468.788	13
??	Qiaotou	0.99	30.4	120.305689	22.757506	178696.8572	2517598.62	13
??	Renwu	2.43	17.6	120.332631	22.689056	181429.6846	2510006.131	13
??	Fengshan	2.35	16.6	120.357422	22.628126	183947.8166	2503247.93	13
??	Daliao		6.9	120.425311	22.56413611	190899.162	2496133.724	13
??	Linyuan	2.01	7.3	120.41175	22.4795	189467.6618	2486767.36	13
??	Nanzi	2.27	5.8	120.328289	22.733667	181005.9027	2514948.11	13
??	Zuoying	2.5	9.7	120.292917	22.674861	177341.558	2508453.136	13
??	Qianjin	1.84	7.3	120.2867611	22.63390278	176687.2193	2503920.683	13
??	Qianzhen	2.51	9.4	120.3083336	22.6044507	178889.5598	22.6044507	13
??	Xiaogang	1.73	6.7	120.337736	22.565833	181893.5435	2496358.931	13
??	Pingtung	2.98	16.5	120.488033	22.673081	197391.0605	2508173.804	13
??	Chaozhou	2.33	7.2	120.561175	22.523108	204858.2576	2491543.305	13
??	Hengchun	2.07	7.4	120.788928	21.958069	228199.9944	2428929.591	13
??	Taitung	2.51	7.4	121.15045	22.755358	265450.6396	2517201.492	13
??	Hualien	2.56	10.5	121.599769	23.971306	311035.7319	2651975.171	13
??	Yangming	3.1	18.4	121.529583	25.182722	303377.2655	2786121.42	13
??	Yilan	3.56	14.9	121.746394	24.747917	325495.3942	2738062.753	13
??	Dongshan	2.32	9.2	121.792928	24.632203	330276.4487	2725272.259	13
??	Sanchong	2.23	11.7	121.493806	25.072611	299815.8397	2773911.122	13
??	Zhongli	2.72	14.6	121.221667	24.953278	272383.556	2760620.856	13
??	Zhushan	1.95	8.1	120.677306	23.756389	217106.971	2628081.672	13
??	Yonghe	1	3.3	121.516306	25.017	302109.2082	2767759.828	13
??	Fuxing	2.2	11.7	120.312017	22.608711	179270.4418	2501118.895	13
??	Puli	1.52	6.6	120.967903	23.968842	246733.614	2651572.87	13
??	Matsu	1.6	5.5	119.9314938	26.15188416	143168.4096	2893811.43	13
??	Kinmen	1.18	4	118.312256	24.432133	-22600.7287	2705527.895	13
??	Magong	1.05	2.4	119.566158	23.569031	103626.4632	2608028.345	13
??	Guanshan	1.24	3.9	121.161933	23.045083	266594.619	2549284.521	13
??	Mailiao	1.52	4.6	120.251825	23.753506	173733.7193	2627925.665	13
???	FugueiCape	2.11	9.2	121.5365689	25.29681695	173733.7193	2627925.665	13
??	Dacheng	2.92	6.7	120.2696417	23.85493056	175607.7527	2639149.039	13
??	Keelung	1.97	9.2	121.760056	25.129167	326641.0947	2780300.361	14
??	Xizhi	1.37	5.6	121.64081	25.06624	314649.5064	2773267.652	14
??	Wanli	2.31	9.2	121.689881	25.179667	319536.0581	2785856.183	14
??	Xindian	2.01	6.1	121.537778	24.977222	304293.8287	2763362.251	14
??	Tucheng	2.73	10.9	121.451861	24.982528	295617.6015	2763918.33	14
??	Banqiao	2.27	9.4	121.458667	25.012972	296293.3026	2767292.737	14
??	Xinzhuang	1.93	11.1	121.4325	25.037972	293643.389	2770053.158	14
??	Cailiao	2.55	17.2	121.481028	25.06895	298528.2	2773500.962	14
??	Linkou	2.7	17.7	121.3654898	25.07798949	286869.3782	2774465.731	14
??	Tamsui	2.14	10.7	121.449239	25.1645	295285.9191	2784073.597	14
??	Shilin	2.34	14	121.5166636	25.10334003	302108.7712	2777323.471	14
??	Zhongshan	2.16	9.2	121.526528	25.062361	303121.3595	2772788.228	14
??	Wanhua	3	9.1	121.507972	25.046503	301255.8092	2771024.55	14
??	Guting	2.12	8.1	121.529556	25.020608	303444.953	2768164.63	14
??	Songshan	1.88	10.2	121.578611	25.05	308381.9745	2771440.514	14
??	Datong	2.8	18.1	121.5134207	25.06331455	301798.5412	2772888.765	14
??	Taoyuan	2.59	9.3	121.3050053	24.9947107	280788.6456	2765226.36	14
??	Dayuan	1.71	11.9	121.2025147	25.06100357	270431.7556	2772549.774	14
??	Guanyin	1.54	4.9	121.0828309	25.03556747	258358.544	2769719.669	14
??	Pingzhen	0.27	2.8	121.203986	24.952786	270598.2355	2760563.563	14
??	Longtan	2.9	11.9	121.2164577	24.86400048	271873.2622	2750731.543	14
??	Hukou	3.8	69.8	121.0388689	24.90009696	253926.5933	2754712.78	14
??	Zhudong	1.67	4.2	121.0889549	24.74091408	258997.847	2737084.183	14
??	Hsinchu	2.71	12.3	120.9723675	24.8056356	247206.4037	2744249.997	14
??	Toufen	2.29	6.1	120.8986929	24.69690679	239749.1152	2732210.903	14
??	Miaoli	2.29	6	120.8201147	24.56499183	231778.9513	2717608.589	14
??	Sanyi	2.01	7.7	120.7595675	24.38248443	225610.8072	2697404.393	14
??	Fengyuan	2.74	5.9	120.7425241	24.25699731	223856.2162	2683509.479	14
??	Shalu		7.2	120.568794	24.225628	206204.9642	2680078.798	14
??	Dali	2.08	7.3	120.6784444	24.09961111	217309.5348	2666092.325	14
??	Zhongming	2.74	7.4	120.641092	24.151958	213526.9718	2671898.973	14
??	Xitun	1.93	5.9	120.616917	24.162197	211073.3337	2673039.462	14
??	Changhua	1.95	7.2	120.541519	24.066	203376.8957	2662408.563	14
??	Xianxi	1.78	14	120.469061	24.131672	196036.0031	2669707.797	14
??	Erlin		8	120.409653	23.925175	189901.7565	2646862.1	14
??	Nantou	2.18	14.8	120.685306	23.913	217960.9325	2645423.87	14
??	Douliu	1.5	13.7	120.544994	23.711853	203604.1387	2623186.376	14
??	Lunbei	2.39	6.9	120.348742	23.757547	183615.4515	2628324.597	14
??	Xingang	2.54	8.6	120.345531	23.554839	183185.239	2605876.77	14
??	Puzi	1.55	3.3	120.2478	23.46538	173155.6228	2596018.432	14
??	Taixi	2.41	17.7	120.1993333	23.702175	168350.7048	2622269.861	14
??	Chiayi	4.08	13.9	120.4412515	23.46477865	192918.7784	2595861.802	14
??	Xinying	4.2	13.8	120.31725	23.305633	180167.1651	2578292.065	14
??	Shanhua		13.6	120.2974053	23.11337642	178034.4504	2557010.964	14
??	Annan	2.99	8.9	120.2175	23.048197	169810.9055	2549834.555	14
??	Tainan	2.23	7.8	120.22085	22.99123	170120.6725	2543524.177	14
??	Meinong	2.3	9.6	120.530542	22.883583	201833.2379	2531468.788	14
??	Qiaotou	1.06	6.6	120.305689	22.757506	178696.8572	2517598.62	14
??	Renwu	2.55	17.6	120.332631	22.689056	181429.6846	2510006.131	14
??	Fengshan	2.33	15.6	120.357422	22.628126	183947.8166	2503247.93	14
??	Daliao	1.42	6.3	120.425311	22.56413611	190899.162	2496133.724	14
??	Linyuan	1.91	5.1	120.41175	22.4795	189467.6618	2486767.36	14
??	Nanzi	2.5	6.3	120.328289	22.733667	181005.9027	2514948.11	14
??	Zuoying	2.79	7.8	120.292917	22.674861	177341.558	2508453.136	14
??	Qianjin	2.19	7.1	120.2867611	22.63390278	176687.2193	2503920.683	14
??	Qianzhen	2.57	16.9	120.3083336	22.6044507	178889.5598	22.6044507	14
??	Xiaogang	1.85	6.4	120.337736	22.565833	181893.5435	2496358.931	14
??	Pingtung	3.37	10.2	120.488033	22.673081	197391.0605	2508173.804	14
??	Chaozhou	2.47	12.1	120.561175	22.523108	204858.2576	2491543.305	14
??	Hengchun	2.31	10.2	120.788928	21.958069	228199.9944	2428929.591	14
??	Taitung	2.98	8.6	121.15045	22.755358	265450.6396	2517201.492	14
??	Hualien	2.72	14.6	121.599769	23.971306	311035.7319	2651975.171	14
??	Yangming	4.42	27.7	121.529583	25.182722	303377.2655	2786121.42	14
??	Yilan	3.85	15.2	121.746394	24.747917	325495.3942	2738062.753	14
??	Dongshan	2.41	14.4	121.792928	24.632203	330276.4487	2725272.259	14
??	Sanchong	2.45	16.2	121.493806	25.072611	299815.8397	2773911.122	14
??	Zhongli	3.13	22.8	121.221667	24.953278	272383.556	2760620.856	14
??	Zhushan	2.49	10.7	120.677306	23.756389	217106.971	2628081.672	14
??	Yonghe	0.98	2.5	121.516306	25.017	302109.2082	2767759.828	14
??	Fuxing	2.25	14.1	120.312017	22.608711	179270.4418	2501118.895	14
??	Puli	1.55	7.9	120.967903	23.968842	246733.614	2651572.87	14
??	Matsu	1.75	12	119.9314938	26.15188416	143168.4096	2893811.43	14
??	Kinmen	1.36	5.9	118.312256	24.432133	-22600.7287	2705527.895	14
??	Magong	0.7	2.5	119.566158	23.569031	103626.4632	2608028.345	14
??	Guanshan	1.15	2.7	121.161933	23.045083	266594.619	2549284.521	14
??	Mailiao	1.56	4	120.251825	23.753506	173733.7193	2627925.665	14
???	FugueiCape	2.73	11.5	121.5365689	25.29681695	173733.7193	2627925.665	14
??	Dacheng	2.65	40.9	120.2696417	23.85493056	175607.7527	2639149.039	14
??	Keelung	1.63	5.2	121.760056	25.129167	326641.0947	2780300.361	15
??	Xizhi	1.38	4.6	121.64081	25.06624	314649.5064	2773267.652	15
??	Wanli	1.62	8.7	121.689881	25.179667	319536.0581	2785856.183	15
??	Xindian	2.01	5.9	121.537778	24.977222	304293.8287	2763362.251	15
??	Tucheng	2.31	8.6	121.451861	24.982528	295617.6015	2763918.33	15
??	Banqiao	1.76	7.4	121.458667	25.012972	296293.3026	2767292.737	15
??	Xinzhuang	1.52	8	121.4325	25.037972	293643.389	2770053.158	15
??	Cailiao	2.04	10.5	121.481028	25.06895	298528.2	2773500.962	15
??	Linkou	2.75	26.4	121.3654898	25.07798949	286869.3782	2774465.731	15
??	Tamsui	2.14	6.8	121.449239	25.1645	295285.9191	2784073.597	15
??	Shilin	2.02	26.3	121.5166636	25.10334003	302108.7712	2777323.471	15
??	Zhongshan	1.82	10.2	121.526528	25.062361	303121.3595	2772788.228	15
??	Wanhua	2.63	9.4	121.507972	25.046503	301255.8092	2771024.55	15
??	Guting	1.84	11.5	121.529556	25.020608	303444.953	2768164.63	15
??	Songshan	2.04	50.7	121.578611	25.05	308381.9745	2771440.514	15
??	Datong	2.39	10.6	121.5134207	25.06331455	301798.5412	2772888.765	15
??	Taoyuan	2.53	8.5	121.3050053	24.9947107	280788.6456	2765226.36	15
??	Dayuan	1.62	6.5	121.2025147	25.06100357	270431.7556	2772549.774	15
??	Guanyin	1.67	5.3	121.0828309	25.03556747	258358.544	2769719.669	15
??	Pingzhen	0.23	5.8	121.203986	24.952786	270598.2355	2760563.563	15
??	Longtan	3.15	8.8	121.2164577	24.86400048	271873.2622	2750731.543	15
??	Hukou	3.48	49.7	121.0388689	24.90009696	253926.5933	2754712.78	15
??	Zhudong	1.66	4.9	121.0889549	24.74091408	258997.847	2737084.183	15
??	Hsinchu	2.73	9.5	120.9723675	24.8056356	247206.4037	2744249.997	15
??	Toufen	2.29	6.3	120.8986929	24.69690679	239749.1152	2732210.903	15
??	Miaoli	2.38	7.6	120.8201147	24.56499183	231778.9513	2717608.589	15
??	Sanyi	1.85	5.2	120.7595675	24.38248443	225610.8072	2697404.393	15
??	Fengyuan	2.23	5	120.7425241	24.25699731	223856.2162	2683509.479	15
??	Shalu	1.39	6.1	120.568794	24.225628	206204.9642	2680078.798	15
??	Dali	2.18	5.7	120.6784444	24.09961111	217309.5348	2666092.325	15
??	Zhongming	2.53	9.1	120.641092	24.151958	213526.9718	2671898.973	15
??	Xitun	1.96	7.2	120.616917	24.162197	211073.3337	2673039.462	15
??	Changhua	1.84	6.9	120.541519	24.066	203376.8957	2662408.563	15
??	Xianxi	2.09	11.1	120.469061	24.131672	196036.0031	2669707.797	15
??	Erlin		0	120.409653	23.925175	189901.7565	2646862.1	15
??	Nantou	2.08	13.8	120.685306	23.913	217960.9325	2645423.87	15
??	Douliu	1.81	15.8	120.544994	23.711853	203604.1387	2623186.376	15
??	Lunbei	3.21	7.6	120.348742	23.757547	183615.4515	2628324.597	15
??	Xingang	2.77	12.2	120.345531	23.554839	183185.239	2605876.77	15
??	Puzi	1.5	3.4	120.2478	23.46538	173155.6228	2596018.432	15
??	Taixi	2.14	12.2	120.1993333	23.702175	168350.7048	2622269.861	15
??	Chiayi	4.04	19.1	120.4412515	23.46477865	192918.7784	2595861.802	15
??	Xinying	5.23	16.2	120.31725	23.305633	180167.1651	2578292.065	15
??	Shanhua	1.94	10.3	120.2974053	23.11337642	178034.4504	2557010.964	15
??	Annan	3.12	8.7	120.2175	23.048197	169810.9055	2549834.555	15
??	Tainan	2.5	9.3	120.22085	22.99123	170120.6725	2543524.177	15
??	Meinong	2.65	9.1	120.530542	22.883583	201833.2379	2531468.788	15
??	Qiaotou	1.35	10.5	120.305689	22.757506	178696.8572	2517598.62	15
??	Renwu	2.82	15.6	120.332631	22.689056	181429.6846	2510006.131	15
??	Fengshan	2.54	12.9	120.357422	22.628126	183947.8166	2503247.93	15
??	Daliao	1.58	7	120.425311	22.56413611	190899.162	2496133.724	15
??	Linyuan	2.08	7.7	120.41175	22.4795	189467.6618	2486767.36	15
??	Nanzi	2.67	6.5	120.328289	22.733667	181005.9027	2514948.11	15
??	Zuoying	2.71	6.9	120.292917	22.674861	177341.558	2508453.136	15
??	Qianjin	2.38	7.9	120.2867611	22.63390278	176687.2193	2503920.683	15
??	Qianzhen	2.94	101.3	120.3083336	22.6044507	178889.5598	22.6044507	15
??	Xiaogang	1.82	6.1	120.337736	22.565833	181893.5435	2496358.931	15
??	Pingtung	3.08	39.6	120.488033	22.673081	197391.0605	2508173.804	15
??	Chaozhou	2.39	10.6	120.561175	22.523108	204858.2576	2491543.305	15
??	Hengchun	2.24	24.1	120.788928	21.958069	228199.9944	2428929.591	15
??	Taitung	2.91	14.3	121.15045	22.755358	265450.6396	2517201.492	15
??	Hualien	2.74	16.4	121.599769	23.971306	311035.7319	2651975.171	15
??	Yangming	3.67	22.8	121.529583	25.182722	303377.2655	2786121.42	15
??	Yilan	3.92	76.2	121.746394	24.747917	325495.3942	2738062.753	15
??	Dongshan	2.41	22.5	121.792928	24.632203	330276.4487	2725272.259	15
??	Sanchong	2.62	93.7	121.493806	25.072611	299815.8397	2773911.122	15
??	Zhongli	2.62	20.4	121.221667	24.953278	272383.556	2760620.856	15
??	Zhushan	2.34	11.5	120.677306	23.756389	217106.971	2628081.672	15
??	Yonghe	1.34	3.7	121.516306	25.017	302109.2082	2767759.828	15
??	Fuxing	1.56	17.4	120.312017	22.608711	179270.4418	2501118.895	15
??	Puli	2.02	9.6	120.967903	23.968842	246733.614	2651572.87	15
??	Matsu	1.72	6.9	119.9314938	26.15188416	143168.4096	2893811.43	15
??	Kinmen	1.4	5.4	118.312256	24.432133	-22600.7287	2705527.895	15
??	Magong	1.16	2.7	119.566158	23.569031	103626.4632	2608028.345	15
??	Guanshan	1.16	3.8	121.161933	23.045083	266594.619	2549284.521	15
??	Mailiao	1.31	3.4	120.251825	23.753506	173733.7193	2627925.665	15
???	FugueiCape	2.89	11.7	121.5365689	25.29681695	173733.7193	2627925.665	15
??	Dacheng	2.78	14	120.2696417	23.85493056	175607.7527	2639149.039	15
??	Keelung	2.36	8.8	121.760056	25.129167	326641.0947	2780300.361	16
??	Xizhi	1.56	4.6	121.64081	25.06624	314649.5064	2773267.652	16
??	Wanli	2.16	15.5	121.689881	25.179667	319536.0581	2785856.183	16
??	Xindian	2.68	6	121.537778	24.977222	304293.8287	2763362.251	16
??	Tucheng	2.69	7.2	121.451861	24.982528	295617.6015	2763918.33	16
??	Banqiao	2.31	7.5	121.458667	25.012972	296293.3026	2767292.737	16
??	Xinzhuang	2	9.6	121.4325	25.037972	293643.389	2770053.158	16
??	Cailiao	2.8	15.5	121.481028	25.06895	298528.2	2773500.962	16
??	Linkou	3.25	13.4	121.3654898	25.07798949	286869.3782	2774465.731	16
??	Tamsui	2.86	8.2	121.449239	25.1645	295285.9191	2784073.597	16
??	Shilin	2.71	19.2	121.5166636	25.10334003	302108.7712	2777323.471	16
??	Zhongshan	2.43	10.2	121.526528	25.062361	303121.3595	2772788.228	16
??	Wanhua	3.19	10.9	121.507972	25.046503	301255.8092	2771024.55	16
??	Guting	2.19	9.9	121.529556	25.020608	303444.953	2768164.63	16
??	Songshan	2.17	7.5	121.578611	25.05	308381.9745	2771440.514	16
??	Datong	3.41	25.3	121.5134207	25.06331455	301798.5412	2772888.765	16
??	Taoyuan	3.11	7.4	121.3050053	24.9947107	280788.6456	2765226.36	16
??	Dayuan	2.15	12.9	121.2025147	25.06100357	270431.7556	2772549.774	16
??	Guanyin	2.03	5.3	121.0828309	25.03556747	258358.544	2769719.669	16
??	Pingzhen	0.45	2.7	121.203986	24.952786	270598.2355	2760563.563	16
??	Longtan	2.81	13	121.2164577	24.86400048	271873.2622	2750731.543	16
??	Hukou	3.9	35.8	121.0388689	24.90009696	253926.5933	2754712.78	16
??	Zhudong	1.94	4.8	121.0889549	24.74091408	258997.847	2737084.183	16
??	Hsinchu	2.67	8.8	120.9723675	24.8056356	247206.4037	2744249.997	16
??	Toufen	2.29	15.3	120.8986929	24.69690679	239749.1152	2732210.903	16
??	Miaoli	2.59	6.1	120.8201147	24.56499183	231778.9513	2717608.589	16
??	Sanyi	2.21	6.2	120.7595675	24.38248443	225610.8072	2697404.393	16
??	Fengyuan	2.29	5.9	120.7425241	24.25699731	223856.2162	2683509.479	16
??	Shalu	1.11	3.7	120.568794	24.225628	206204.9642	2680078.798	16
??	Dali	2.92	8.8	120.6784444	24.09961111	217309.5348	2666092.325	16
??	Zhongming	2.51	6.7	120.641092	24.151958	213526.9718	2671898.973	16
??	Xitun	2.51	11.3	120.616917	24.162197	211073.3337	2673039.462	16
??	Changhua	2.4	13.7	120.541519	24.066	203376.8957	2662408.563	16
??	Xianxi	2.01	7.6	120.469061	24.131672	196036.0031	2669707.797	16
??	Erlin	2.57	7.4	120.409653	23.925175	189901.7565	2646862.1	16
??	Nantou	4.01	10.6	120.685306	23.913	217960.9325	2645423.87	16
??	Douliu	1.94	12.5	120.544994	23.711853	203604.1387	2623186.376	16
??	Lunbei	2.87	8.1	120.348742	23.757547	183615.4515	2628324.597	16
??	Xingang	2.78	9	120.345531	23.554839	183185.239	2605876.77	16
??	Puzi	1.44	4.1	120.2478	23.46538	173155.6228	2596018.432	16
??	Taixi	1.17	13.9	120.1993333	23.702175	168350.7048	2622269.861	16
??	Chiayi	4.68	18.8	120.4412515	23.46477865	192918.7784	2595861.802	16
??	Xinying	1.57	27.1	120.31725	23.305633	180167.1651	2578292.065	16
??	Shanhua	1.72	7.7	120.2974053	23.11337642	178034.4504	2557010.964	16
??	Annan	2.68	8.8	120.2175	23.048197	169810.9055	2549834.555	16
??	Tainan	2.27	8.1	120.22085	22.99123	170120.6725	2543524.177	16
??	Meinong	1.88	7.7	120.530542	22.883583	201833.2379	2531468.788	16
??	Qiaotou	0.71	5.1	120.305689	22.757506	178696.8572	2517598.62	16
??	Renwu	1.85	5.3	120.332631	22.689056	181429.6846	2510006.131	16
??	Fengshan	2.12	9.4	120.357422	22.628126	183947.8166	2503247.93	16
??	Daliao	1.4	26.4	120.425311	22.56413611	190899.162	2496133.724	16
??	Linyuan	2.1	7.6	120.41175	22.4795	189467.6618	2486767.36	16
??	Nanzi	2.38	7.1	120.328289	22.733667	181005.9027	2514948.11	16
??	Zuoying	2.71	7.7	120.292917	22.674861	177341.558	2508453.136	16
??	Qianjin	2.19	27.3	120.2867611	22.63390278	176687.2193	2503920.683	16
??	Qianzhen	2.68	9.7	120.3083336	22.6044507	178889.5598	22.6044507	16
??	Xiaogang	1.99	5.8	120.337736	22.565833	181893.5435	2496358.931	16
??	Pingtung	2.57	17.3	120.488033	22.673081	197391.0605	2508173.804	16
??	Chaozhou	2.34	8.9	120.561175	22.523108	204858.2576	2491543.305	16
??	Hengchun	2.5	12.6	120.788928	21.958069	228199.9944	2428929.591	16
??	Taitung	2.9	11.2	121.15045	22.755358	265450.6396	2517201.492	16
??	Hualien	2.81	13	121.599769	23.971306	311035.7319	2651975.171	16
??	Yangming	2.79	18.8	121.529583	25.182722	303377.2655	2786121.42	16
??	Yilan	3.82	41.9	121.746394	24.747917	325495.3942	2738062.753	16
??	Dongshan	2.22	8.4	121.792928	24.632203	330276.4487	2725272.259	16
??	Sanchong	2.27	11.4	121.493806	25.072611	299815.8397	2773911.122	16
??	Zhongli	1.86	10.4	121.221667	24.953278	272383.556	2760620.856	16
??	Zhushan	2.35	10.4	120.677306	23.756389	217106.971	2628081.672	16
??	Yonghe	1.27	2.4	121.516306	25.017	302109.2082	2767759.828	16
??	Fuxing	0.91	20.6	120.312017	22.608711	179270.4418	2501118.895	16
??	Puli	2.43	12.4	120.967903	23.968842	246733.614	2651572.87	16
??	Matsu	2.23	55.2	119.9314938	26.15188416	143168.4096	2893811.43	16
??	Kinmen	1.24	9.1	118.312256	24.432133	-22600.7287	2705527.895	16
??	Magong	1.38	15.8	119.566158	23.569031	103626.4632	2608028.345	16
??	Guanshan	1.23	2.8	121.161933	23.045083	266594.619	2549284.521	16
??	Mailiao	1.81	4.4	120.251825	23.753506	173733.7193	2627925.665	16
???	FugueiCape	2.74	15.7	121.5365689	25.29681695	173733.7193	2627925.665	16
??	Dacheng	3.08	7.1	120.2696417	23.85493056	175607.7527	2639149.039	16
??	Keelung	2.29	8.4	121.760056	25.129167	326641.0947	2780300.361	17
??	Xizhi	1.41	3.5	121.64081	25.06624	314649.5064	2773267.652	17
??	Wanli	2.15	7.8	121.689881	25.179667	319536.0581	2785856.183	17
??	Xindian	2.54	6.8	121.537778	24.977222	304293.8287	2763362.251	17
??	Tucheng	2.38	8.4	121.451861	24.982528	295617.6015	2763918.33	17
??	Banqiao	2.14	10.7	121.458667	25.012972	296293.3026	2767292.737	17
??	Xinzhuang	1.55	14.1	121.4325	25.037972	293643.389	2770053.158	17
??	Cailiao	2.73	13.9	121.481028	25.06895	298528.2	2773500.962	17
??	Linkou	3	10.5	121.3654898	25.07798949	286869.3782	2774465.731	17
??	Tamsui	2.74	7.7	121.449239	25.1645	295285.9191	2784073.597	17
??	Shilin	2.03	18.6	121.5166636	25.10334003	302108.7712	2777323.471	17
??	Zhongshan	1.79	6.9	121.526528	25.062361	303121.3595	2772788.228	17
??	Wanhua	3	7.6	121.507972	25.046503	301255.8092	2771024.55	17
??	Guting	2.04	6.2	121.529556	25.020608	303444.953	2768164.63	17
??	Songshan	1.89	5.6	121.578611	25.05	308381.9745	2771440.514	17
??	Datong	3.38	17.2	121.5134207	25.06331455	301798.5412	2772888.765	17
??	Taoyuan	2.92	6.1	121.3050053	24.9947107	280788.6456	2765226.36	17
??	Dayuan	2.03	5.7	121.2025147	25.06100357	270431.7556	2772549.774	17
??	Guanyin	2.05	4.6	121.0828309	25.03556747	258358.544	2769719.669	17
??	Pingzhen	0.42	2.6	121.203986	24.952786	270598.2355	2760563.563	17
??	Longtan	2.45	10.9	121.2164577	24.86400048	271873.2622	2750731.543	17
??	Hukou	2.53	21.7	121.0388689	24.90009696	253926.5933	2754712.78	17
??	Zhudong	1.62	5	121.0889549	24.74091408	258997.847	2737084.183	17
??	Hsinchu	2.72	9.4	120.9723675	24.8056356	247206.4037	2744249.997	17
